customer_id,payment_method,review_rating,season,product_id
2193,Credit Card,3.2,Winter,22701
2194,PayPal,5.0,Spring,2951
2195,Bank Transfer,3.5,Summer,5815
2196,Cash,3.7,Fall,24219
2197,PayPal,4.8,Spring,21363
2198,Venmo,3.7,Summer,19647
2199,Venmo,3.5,Summer,21953
2200,Debit Card,4.9,Summer,7578
2201,Debit Card,4.7,Summer,18907
2202,Venmo,4.9,Spring,22583
2203,Credit Card,4.3,Summer,18951
2204,Cash,3.1,Winter,15720
2205,Debit Card,3.4,Winter,5970
2206,PayPal,2.7,Fall,16150
2207,Bank Transfer,2.6,Spring,14296
2208,Credit Card,2.9,Fall,11751
2209,PayPal,2.7,Summer,1326
2210,Bank Transfer,4.5,Summer,14068
2211,PayPal,3.1,Summer,12605
2212,Debit Card,3.2,Winter,15515
2213,Bank Transfer,3.3,Winter,11285
2214,Debit Card,2.9,Fall,21226
2215,Debit Card,4.1,Fall,17560
2216,Credit Card,2.7,Winter,21277
2217,Venmo,4.0,Winter,7712
2218,Bank Transfer,2.6,Fall,12162
2219,Debit Card,3.5,Winter,14633
2220,Bank Transfer,2.8,Fall,6645
2221,Cash,4.5,Fall,12063
2222,Credit Card,3.0,Fall,1014
2223,Credit Card,4.4,Summer,22658
2224,PayPal,4.7,Fall,19398
2225,Cash,4.3,Winter,12633
2226,Credit Card,4.8,Spring,3984
2227,Cash,4.8,Spring,13021
2228,Credit Card,4.4,Summer,9397
2229,Credit Card,3.7,Fall,19320
2230,Venmo,3.9,Fall,19069
2231,Venmo,3.8,Spring,6815
2232,Credit Card,4.1,Fall,17370
2233,Cash,4.0,Spring,16463
2234,Credit Card,4.5,Summer,5607
2235,Cash,4.0,Winter,4022
2236,Credit Card,4.5,Spring,15912
2237,Debit Card,2.7,Winter,13290
2238,Venmo,3.8,Summer,1390
2239,Debit Card,3.8,Winter,17601
2240,Credit Card,3.8,Summer,12774
2241,Debit Card,4.3,Winter,19292
2242,Bank Transfer,3.5,Summer,24441
2243,Credit Card,3.8,Spring,3577
2244,Debit Card,3.7,Winter,16361
2245,PayPal,4.8,Summer,2275
2246,PayPal,4.9,Fall,19149
2247,PayPal,4.3,Fall,18712
2248,Venmo,4.4,Summer,19114
2249,PayPal,3.4,Winter,8277
2250,Debit Card,4.3,Spring,20184
2251,Credit Card,4.6,Summer,23156
2252,Debit Card,3.8,Fall,15383
2253,Bank Transfer,3.9,Summer,7325
2254,PayPal,2.6,Spring,7396
2255,PayPal,4.2,Winter,6551
2256,Bank Transfer,4.6,Spring,3780
2257,Credit Card,5.0,Fall,17861
2258,Bank Transfer,4.2,Fall,2324
2259,Credit Card,4.3,Winter,8687
2260,Cash,3.3,Spring,1994
2261,PayPal,4.9,Fall,16287
2262,Bank Transfer,4.4,Spring,22658
2263,PayPal,3.1,Winter,17669
2264,Cash,3.5,Winter,17676
2265,PayPal,3.9,Summer,21767
2266,PayPal,3.9,Fall,13032
2267,Debit Card,4.3,Fall,22051
2268,Venmo,3.8,Spring,23137
2269,Bank Transfer,2.7,Spring,19517
2270,Credit Card,4.4,Fall,16877
2271,Venmo,3.5,Spring,9133
2272,PayPal,3.4,Summer,23655
2273,PayPal,4.0,Spring,11997
2274,PayPal,4.8,Winter,8944
2275,PayPal,4.5,Spring,21699
2276,Debit Card,4.4,Winter,16535
2277,Debit Card,4.1,Summer,17076
2278,Credit Card,4.6,Summer,14516
2279,Cash,3.8,Fall,15108
2280,Bank Transfer,2.9,Spring,23761
2281,Credit Card,2.8,Summer,7268
2282,Bank Transfer,3.0,Summer,6100
2283,Credit Card,4.2,Fall,20681
2284,Credit Card,4.1,Winter,10730
2285,Venmo,4.1,Fall,23862
2286,PayPal,4.6,Summer,15047
2287,Venmo,2.5,Spring,16452
2288,Debit Card,3.0,Summer,5955
2289,PayPal,3.8,Fall,24782
2290,Venmo,4.1,Fall,2212
2291,PayPal,3.3,Winter,9181
2292,Credit Card,5.0,Spring,25054
2293,Debit Card,3.8,Spring,21512
2294,Debit Card,3.3,Fall,8409
2295,Debit Card,5.0,Winter,16854
2296,PayPal,2.9,Spring,23377
2297,Venmo,2.5,Fall,20630
2298,Bank Transfer,4.7,Summer,14812
2299,Cash,2.9,Spring,2292
2300,Credit Card,3.7,Summer,11360
2301,Credit Card,4.4,Summer,23912
2302,Debit Card,2.9,Winter,13919
2303,Venmo,3.6,Summer,687
2304,Credit Card,4.8,Spring,5032
2305,Debit Card,4.7,Winter,13016
2306,Cash,2.6,Summer,19809
2307,Cash,3.4,Winter,1848
2308,Debit Card,3.5,Fall,13900
2309,Bank Transfer,3.4,Winter,3454
2310,Bank Transfer,5.0,Fall,17487
2311,PayPal,4.6,Spring,9788
2312,Bank Transfer,4.8,Spring,1941
2313,Cash,3.7,Summer,17645
2314,Bank Transfer,4.7,Summer,9365
2315,Bank Transfer,4.4,Winter,21269
2316,Debit Card,3.5,Winter,966
2317,Debit Card,3.8,Winter,8817
2318,Bank Transfer,4.7,Summer,18904
2319,Credit Card,3.1,Spring,2707
2320,PayPal,5.0,Winter,21282
2321,Debit Card,3.7,Spring,18067
2322,Debit Card,3.0,Winter,4236
2323,Venmo,4.5,Spring,6935
2324,Credit Card,4.7,Winter,16545
2325,Debit Card,3.5,Winter,16326
2326,Cash,4.4,Summer,22459
2327,Bank Transfer,2.6,Winter,17999
2328,Venmo,4.2,Winter,23227
2329,Venmo,2.6,Fall,16755
2330,Bank Transfer,4.8,Spring,14736
2331,PayPal,2.9,Summer,20841
2332,Credit Card,4.3,Spring,14950
2333,Venmo,2.6,Fall,18917
2334,PayPal,3.8,Spring,16073
2335,Credit Card,4.2,Summer,22476
2336,Venmo,3.9,Summer,22331
2337,Credit Card,3.1,Winter,4885
2338,Cash,3.6,Fall,9953
2339,PayPal,4.0,Fall,21203
2340,Bank Transfer,3.4,Spring,8696
2341,Credit Card,2.6,Summer,14164
2342,Venmo,4.5,Summer,11471
2343,Debit Card,4.9,Fall,6902
2344,PayPal,4.4,Summer,13556
2345,Venmo,3.5,Fall,22638
2346,Bank Transfer,3.3,Winter,24893
2347,Debit Card,3.1,Winter,758
2348,Cash,4.2,Fall,4295
2349,PayPal,4.9,Spring,3528
2350,Credit Card,3.9,Fall,19999
2351,Cash,4.2,Winter,24072
2352,PayPal,4.9,Fall,12552
2353,Bank Transfer,2.8,Fall,21061
2354,Debit Card,4.1,Fall,10008
2355,Venmo,4.8,Summer,22208
2356,Cash,4.1,Winter,3775
2357,Debit Card,3.0,Summer,2321
2358,Credit Card,4.2,Fall,3371
2359,Credit Card,3.8,Spring,20862
2360,Bank Transfer,3.3,Spring,20363
2361,Venmo,4.7,Fall,8255
2362,Credit Card,4.3,Spring,18134
2363,Credit Card,2.7,Fall,22144
2364,Cash,4.2,Winter,11296
2365,PayPal,4.2,Winter,12588
2366,Venmo,2.5,Winter,9603
2367,Credit Card,3.6,Winter,7972
2368,Bank Transfer,3.4,Winter,11747
2369,Debit Card,3.3,Summer,10296
2370,PayPal,4.6,Winter,14934
2371,Venmo,3.9,Spring,12863
2372,Debit Card,3.7,Winter,4399
2373,PayPal,3.1,Spring,17709
2374,Debit Card,4.9,Spring,8116
2375,Debit Card,4.7,Winter,9479
2376,Credit Card,2.9,Fall,10480
2377,Cash,4.1,Spring,8330
2378,Cash,4.0,Fall,14965
2379,PayPal,2.7,Summer,7686
2380,Debit Card,4.0,Spring,23287
2381,PayPal,2.5,Fall,3685
2382,PayPal,4.5,Summer,20496
2383,Debit Card,3.9,Spring,16204
2384,Bank Transfer,4.9,Spring,5539
2385,PayPal,3.3,Winter,17589
2386,PayPal,3.8,Fall,4402
2387,Venmo,2.9,Summer,3626
2388,Debit Card,4.0,Summer,14621
2389,Debit Card,4.1,Fall,4031
2390,Bank Transfer,3.1,Spring,21786
2391,Debit Card,4.6,Winter,5439
2392,Bank Transfer,4.6,Winter,1836
2393,Cash,2.6,Spring,6727
2394,PayPal,5.0,Winter,12643
2395,Debit Card,2.9,Fall,19791
2396,PayPal,3.5,Winter,7769
2397,Venmo,3.7,Spring,10388
2398,Venmo,2.9,Fall,6222
2399,Bank Transfer,4.3,Winter,9716
2400,Cash,3.2,Spring,8917
2401,Credit Card,4.2,Winter,14445
2402,PayPal,4.2,Winter,23
2403,Cash,3.8,Winter,11964
2404,Debit Card,4.4,Fall,10315
2405,Credit Card,3.1,Winter,22642
2406,Debit Card,5.0,Fall,9951
2407,PayPal,4.7,Winter,12869
2408,Credit Card,3.0,Summer,21463
2409,Debit Card,4.2,Fall,4629
2410,Cash,3.0,Spring,13489
2411,PayPal,3.7,Summer,22679
2412,Cash,2.7,Summer,19301
2413,Bank Transfer,4.3,Winter,3730
2414,Bank Transfer,2.7,Fall,23965
2415,Credit Card,3.7,Summer,17814
2416,Bank Transfer,4.3,Fall,18061
2417,Credit Card,4.0,Summer,16864
2418,Venmo,3.3,Fall,6961
2419,Cash,4.0,Fall,22844
2420,Credit Card,2.7,Fall,15379
2421,PayPal,4.2,Winter,13336
2422,Debit Card,4.6,Spring,20129
2423,Credit Card,4.8,Winter,11252
2424,Credit Card,2.8,Summer,17028
2425,Bank Transfer,4.5,Winter,13080
2426,Bank Transfer,3.0,Summer,1221
2427,Debit Card,4.6,Fall,10911
2428,Cash,3.3,Spring,22918
2429,Debit Card,4.4,Spring,17406
2430,Credit Card,4.4,Summer,23640
2431,Cash,4.3,Summer,1649
2432,Bank Transfer,3.4,Fall,23049
2433,Venmo,2.8,Winter,5518
2434,Cash,3.4,Spring,21357
2435,Credit Card,5.0,Spring,10411
2436,Cash,4.5,Fall,16019
2437,Credit Card,2.7,Fall,12388
2438,Credit Card,3.4,Winter,676
2439,Venmo,3.4,Winter,8210
2440,Bank Transfer,2.8,Summer,14006
2441,Bank Transfer,4.7,Spring,8407
2442,Credit Card,4.7,Fall,12072
2443,Debit Card,4.7,Winter,8062
2444,Bank Transfer,3.4,Spring,16253
2445,Debit Card,3.7,Fall,12428
2446,Cash,4.1,Summer,7875
2447,Credit Card,2.9,Spring,12342
2448,Venmo,3.2,Fall,25047
2449,PayPal,3.0,Fall,16739
2450,Venmo,4.1,Fall,20639
2451,Venmo,4.5,Fall,8501
2452,Venmo,3.4,Fall,3829
2453,Bank Transfer,4.1,Winter,22369
2454,Cash,4.6,Spring,8364
2455,Venmo,4.6,Winter,14057
2456,Cash,3.4,Spring,8339
2457,PayPal,3.3,Winter,20962
2458,Cash,3.6,Fall,4453
2459,Bank Transfer,4.6,Fall,7288
2460,Cash,4.3,Fall,13769
2461,Credit Card,4.0,Winter,20621
2462,Credit Card,4.8,Summer,17922
2463,Bank Transfer,4.3,Spring,8914
2464,Cash,3.3,Summer,25038
2465,Cash,2.8,Winter,2332
2466,Bank Transfer,4.4,Spring,22454
2467,Cash,3.7,Summer,20926
2468,Credit Card,3.6,Spring,12544
2469,Venmo,3.7,Winter,3372
2470,PayPal,5.0,Fall,6699
2471,Credit Card,2.7,Fall,13919
2472,Cash,4.3,Spring,4453
2473,Credit Card,4.1,Summer,21033
2474,Cash,2.6,Winter,11661
2475,Bank Transfer,3.2,Fall,3071
2476,Venmo,3.5,Summer,4435
2477,Cash,3.7,Summer,23868
2478,PayPal,3.8,Spring,16775
2479,Bank Transfer,4.8,Winter,4488
2480,Credit Card,4.2,Fall,16996
2481,Credit Card,2.9,Summer,3409
2482,Debit Card,2.9,Fall,18243
2483,Credit Card,4.8,Winter,8387
2484,Debit Card,2.9,Fall,8644
2485,Cash,4.8,Summer,7983
2486,Bank Transfer,4.6,Spring,15370
2487,Credit Card,4.4,Spring,14092
2488,PayPal,3.0,Spring,12335
2489,PayPal,4.4,Summer,13709
2490,Venmo,3.9,Winter,7289
2491,Cash,4.0,Spring,13214
2492,Bank Transfer,2.5,Spring,14905
2493,Bank Transfer,4.1,Summer,18599
2494,Venmo,4.8,Fall,18169
2495,Debit Card,2.6,Winter,4786
2496,Credit Card,3.1,Spring,6471
2497,Credit Card,3.2,Summer,15957
2498,Bank Transfer,4.2,Summer,13020
2499,Cash,2.6,Fall,9156
2500,Cash,3.1,Summer,23221
2501,Cash,2.9,Fall,19378
2502,Venmo,4.6,Fall,17312
2503,PayPal,4.1,Spring,8939
2504,Debit Card,2.5,Summer,24452
2505,Cash,4.0,Winter,17926
2506,PayPal,3.5,Summer,10508
2507,Venmo,4.4,Spring,3917
2508,Credit Card,2.9,Fall,11057
2509,Debit Card,3.1,Spring,7739
2510,Bank Transfer,4.4,Spring,17084
2511,Credit Card,4.4,Winter,10640
2512,PayPal,2.7,Summer,10969
2513,Credit Card,4.9,Summer,15364
2514,Cash,3.5,Winter,4166
2515,PayPal,4.8,Spring,14850
2516,Cash,4.2,Summer,24386
2517,Debit Card,4.6,Spring,10709
2518,Venmo,2.9,Spring,21362
2519,Venmo,4.0,Fall,7858
2520,Credit Card,4.9,Spring,16484
2521,Cash,3.1,Summer,4215
2522,PayPal,4.4,Fall,14621
2523,Debit Card,2.5,Winter,12804
2524,Bank Transfer,3.4,Spring,6446
2525,Credit Card,3.7,Spring,19025
2526,PayPal,4.2,Winter,23543
2527,PayPal,3.4,Spring,20518
2528,Bank Transfer,3.6,Fall,14377
2529,Debit Card,4.7,Fall,18550
2530,Bank Transfer,4.7,Spring,10986
2531,Debit Card,3.6,Spring,21867
2532,Cash,4.6,Summer,9766
2533,Debit Card,2.6,Summer,14533
2534,Cash,3.1,Summer,741
2535,Cash,3.2,Fall,19551
2536,Bank Transfer,3.9,Winter,18169
2537,PayPal,4.9,Spring,5828
2538,PayPal,4.1,Summer,6471
2539,Credit Card,4.2,Summer,12535
2540,Cash,4.1,Fall,3580
2541,Debit Card,3.9,Summer,2765
2542,Venmo,2.7,Spring,7521
2543,PayPal,3.7,Winter,23600
2544,PayPal,2.7,Spring,8062
2545,Venmo,2.5,Spring,8365
2546,Debit Card,3.9,Spring,10841
2547,Credit Card,3.0,Summer,20035
2548,Cash,3.2,Summer,8621
2549,Credit Card,3.8,Winter,22624
2550,Debit Card,2.7,Fall,10541
2551,Debit Card,3.0,Fall,15593
2552,Debit Card,4.1,Winter,11546
2553,Credit Card,3.2,Spring,17766
2554,Venmo,4.5,Summer,18983
2555,Debit Card,4.3,Summer,6042
2556,Credit Card,3.5,Fall,11924
2557,Bank Transfer,3.1,Fall,13905
2558,PayPal,3.9,Spring,11185
2559,PayPal,2.7,Fall,5745
2560,Debit Card,4.0,Winter,8924
2561,Debit Card,2.7,Spring,23495
2562,Debit Card,2.7,Spring,14568
2563,Cash,4.7,Spring,3636
2564,Venmo,4.5,Winter,12139
2565,Bank Transfer,3.0,Winter,23635
2566,Venmo,3.6,Fall,2569
2567,PayPal,3.3,Fall,8411
2568,Cash,4.3,Spring,1773
2569,PayPal,4.3,Winter,24709
2570,Bank Transfer,4.8,Spring,2987
2571,PayPal,4.0,Spring,16152
2572,Cash,3.5,Winter,463
2573,Bank Transfer,3.9,Fall,8105
2574,Bank Transfer,4.4,Summer,2529
2575,Credit Card,4.6,Summer,23661
2576,PayPal,4.0,Fall,18308
2577,Debit Card,4.2,Winter,4498
2578,Bank Transfer,4.5,Fall,22888
2579,Cash,3.9,Fall,19685
2580,Venmo,3.7,Summer,17840
2581,Bank Transfer,3.6,Summer,10407
2582,Credit Card,4.7,Winter,6093
2583,Venmo,3.6,Fall,1031
2584,Cash,2.5,Fall,23604
2585,Bank Transfer,2.9,Summer,1866
2586,Debit Card,4.4,Fall,17543
2587,Credit Card,4.6,Winter,18302
2588,PayPal,3.7,Winter,21815
2589,Venmo,3.2,Summer,17508
2590,PayPal,4.9,Winter,11845
2591,Venmo,5.0,Summer,18951
2592,Cash,3.3,Spring,638
2593,Venmo,4.4,Summer,20305
2594,Bank Transfer,4.7,Fall,20131
2595,Cash,3.6,Fall,15400
2596,Bank Transfer,3.2,Summer,12386
2597,Credit Card,3.0,Spring,23788
2598,Venmo,4.4,Summer,1120
2599,Debit Card,3.3,Fall,24310
2600,Credit Card,3.4,Winter,14709
2601,Bank Transfer,3.9,Fall,18561
2602,Cash,2.9,Winter,4294
2603,Venmo,2.9,Fall,9551
2604,Cash,2.7,Spring,3328
2605,Debit Card,3.4,Spring,10111
2606,Venmo,3.7,Spring,21544
2607,Bank Transfer,4.7,Spring,24570
2608,PayPal,3.1,Spring,7124
2609,Credit Card,4.2,Fall,10488
2610,Debit Card,3.0,Summer,4908
2611,Cash,3.1,Spring,16093
2612,Cash,4.2,Fall,9716
2613,Venmo,3.8,Winter,10769
2614,Bank Transfer,2.9,Fall,5071
2615,Bank Transfer,4.2,Spring,12062
2616,Debit Card,3.1,Fall,18476
2617,Cash,3.6,Spring,13959
2618,Bank Transfer,4.8,Spring,5515
2619,Venmo,4.1,Fall,23768
2620,Credit Card,3.9,Winter,11733
2621,Debit Card,3.0,Winter,16776
2622,Bank Transfer,3.0,Winter,15923
2623,Credit Card,4.9,Spring,1528
2624,Cash,4.8,Fall,10239
2625,Credit Card,3.3,Summer,11724
2626,Credit Card,2.7,Summer,23180
2627,Credit Card,4.2,Fall,24033
2628,Bank Transfer,3.6,Fall,17194
2629,Credit Card,3.8,Summer,19899
2630,Venmo,3.8,Winter,9260
2631,Cash,4.2,Spring,21140
2632,Cash,2.7,Summer,9984
2633,Cash,5.0,Fall,24969
2634,Credit Card,4.7,Fall,16442
2635,PayPal,3.2,Summer,21584
2636,PayPal,2.9,Spring,3653
2637,Venmo,4.2,Winter,7715
2638,PayPal,3.7,Spring,17730
2639,Credit Card,4.2,Spring,13315
2640,Debit Card,2.6,Winter,22072
2641,Venmo,4.0,Summer,5821
2642,Bank Transfer,2.7,Winter,4621
2643,Bank Transfer,4.0,Summer,21069
2644,Cash,2.9,Spring,16611
2645,Bank Transfer,3.3,Spring,10256
2646,Bank Transfer,4.0,Spring,2265
2647,Debit Card,3.9,Summer,23277
2648,Debit Card,3.3,Summer,4410
2649,PayPal,3.9,Spring,3270
2650,Bank Transfer,3.9,Fall,1916
2651,Credit Card,4.2,Summer,1270
2652,PayPal,4.6,Summer,12381
2653,Credit Card,3.3,Summer,2011
2654,Venmo,4.8,Fall,22420
2655,PayPal,4.1,Fall,23623
2656,Credit Card,3.4,Summer,21982
2657,Bank Transfer,3.6,Winter,22329
2658,Credit Card,2.7,Summer,3396
2659,PayPal,3.2,Summer,7360
2660,Credit Card,4.4,Summer,12855
2661,Venmo,4.9,Spring,20853
2662,Bank Transfer,4.8,Fall,9109
2663,PayPal,2.8,Summer,1474
2664,Bank Transfer,2.9,Fall,5150
2665,PayPal,3.2,Winter,12411
2666,Venmo,3.5,Winter,7642
2667,Venmo,4.1,Winter,24195
2668,Cash,4.1,Summer,17406
2669,PayPal,4.8,Summer,20532
2670,Credit Card,2.8,Spring,4303
2671,Bank Transfer,4.7,Fall,18395
2672,PayPal,4.8,Winter,9794
2673,Cash,2.9,Spring,19823
2674,Cash,2.6,Summer,16959
2675,Cash,3.3,Fall,10585
2676,Cash,3.4,Winter,6792
2677,Cash,3.6,Spring,9978
2678,PayPal,3.8,Spring,16551
2679,Credit Card,3.4,Spring,2278
2680,Debit Card,3.8,Spring,11128
2681,Venmo,3.3,Fall,12024
2682,Debit Card,4.8,Summer,8435
2683,Venmo,3.9,Winter,16722
2684,Cash,4.2,Summer,24778
2685,Credit Card,4.7,Summer,1565
2686,Credit Card,2.7,Winter,1793
2687,Cash,3.8,Winter,25143
2688,Debit Card,3.6,Fall,1281
2689,Credit Card,2.9,Spring,9745
2690,PayPal,3.9,Fall,14133
2691,Bank Transfer,4.7,Summer,2174
2692,Cash,3.3,Winter,23302
2693,Debit Card,4.2,Spring,604
2694,Cash,2.6,Summer,11532
2695,Credit Card,4.9,Spring,22860
2696,PayPal,3.6,Fall,18864
2697,Debit Card,4.7,Spring,22926
2698,Bank Transfer,3.2,Winter,3726
2699,Venmo,3.6,Summer,11823
2700,Debit Card,3.6,Fall,2250
2701,Cash,3.2,Winter,3454
2702,Bank Transfer,2.8,Summer,8125
2703,Debit Card,4.0,Fall,13523
2704,PayPal,4.4,Winter,1729
2705,Debit Card,3.4,Spring,8212
2706,Credit Card,5.0,Spring,14867
2707,Debit Card,3.1,Spring,15667
2708,Cash,4.2,Fall,2858
2709,Debit Card,3.3,Summer,3490
2710,Credit Card,2.9,Winter,16137
2711,Bank Transfer,4.7,Summer,10045
2712,Venmo,4.0,Spring,15231
2713,Debit Card,4.6,Fall,23987
2714,Debit Card,3.8,Fall,20104
2715,Credit Card,3.6,Winter,15140
2716,PayPal,4.1,Winter,9760
2717,Debit Card,2.7,Spring,3843
2718,Credit Card,4.3,Winter,8138
2719,Venmo,4.9,Winter,17396
2720,Bank Transfer,4.2,Fall,6201
2721,Bank Transfer,2.8,Spring,9638
2722,PayPal,4.9,Spring,21163
2723,PayPal,2.8,Spring,3881
2724,PayPal,2.9,Summer,5274
2725,Debit Card,2.5,Spring,13977
2726,Debit Card,2.7,Summer,8589
2727,PayPal,3.3,Winter,11177
2728,Credit Card,3.7,Winter,19088
2729,Debit Card,4.0,Winter,19031
2730,Credit Card,4.1,Summer,24994
2731,Bank Transfer,4.1,Winter,18259
2732,Bank Transfer,2.5,Summer,10040
2733,Debit Card,4.2,Winter,4806
2734,PayPal,4.7,Summer,23190
2735,Cash,2.7,Summer,15662
2736,PayPal,3.0,Spring,12293
2737,Credit Card,4.8,Spring,23913
2738,Cash,4.4,Spring,66
2739,Venmo,4.3,Summer,8342
2740,Credit Card,2.5,Winter,19572
2741,Bank Transfer,4.9,Summer,9146
2742,Venmo,4.9,Fall,10124
2743,Debit Card,3.9,Spring,20424
2744,Venmo,4.1,Fall,14602
2745,Credit Card,3.3,Winter,24268
2746,PayPal,4.1,Summer,2824
2747,PayPal,3.7,Fall,13009
2748,Credit Card,3.1,Winter,4881
2749,Venmo,3.0,Spring,10924
2750,Bank Transfer,3.4,Spring,16581
2751,PayPal,2.7,Spring,2554
2752,Venmo,3.1,Fall,6373
2753,Venmo,4.0,Winter,23461
2754,PayPal,3.6,Spring,19159
2755,Venmo,3.6,Summer,9068
2756,Credit Card,3.3,Winter,18617
2757,PayPal,4.1,Winter,7505
2758,Venmo,4.3,Fall,18329
2759,Bank Transfer,3.2,Summer,12760
2760,Cash,3.9,Summer,2909
2761,Credit Card,5.0,Fall,22363
2762,Credit Card,3.4,Fall,22027
2763,Debit Card,3.8,Fall,5569
2764,Venmo,2.9,Fall,24822
2765,Debit Card,2.6,Spring,19480
2766,Credit Card,4.3,Summer,23580
2767,Credit Card,2.8,Winter,12812
2768,Cash,4.5,Spring,8554
2769,PayPal,3.8,Spring,9275
2770,Cash,3.0,Fall,15839
2771,Bank Transfer,3.3,Fall,2115
2772,Bank Transfer,3.1,Summer,18513
2773,Bank Transfer,3.5,Spring,5766
2774,Bank Transfer,4.6,Spring,16090
2775,Credit Card,4.1,Fall,12470
2776,Debit Card,3.6,Fall,13593
2777,Bank Transfer,2.9,Fall,1334
2778,Credit Card,4.8,Fall,17390
2779,Credit Card,3.2,Spring,14061
2780,Credit Card,4.3,Winter,13258
2781,PayPal,4.1,Winter,6966
2782,PayPal,4.6,Spring,20936
2783,PayPal,3.8,Spring,7085
2784,Credit Card,4.5,Spring,2899
2785,PayPal,3.1,Winter,7330
2786,Bank Transfer,2.9,Summer,2977
2787,Debit Card,3.8,Spring,16240
2788,Venmo,4.1,Spring,25024
2789,Credit Card,3.1,Summer,23130
2790,Credit Card,5.0,Fall,23694
2791,Debit Card,4.5,Spring,3080
2792,Venmo,2.8,Fall,21459
2793,Credit Card,3.2,Winter,11931
2794,Debit Card,3.1,Spring,18706
2795,Cash,3.3,Fall,25055
2796,PayPal,3.4,Winter,14210
2797,Cash,3.8,Winter,18640
2798,Venmo,3.5,Winter,2699
2799,PayPal,4.8,Winter,11892
2800,Bank Transfer,3.9,Spring,8062
2801,Cash,3.4,Fall,4943
2802,PayPal,2.6,Winter,13316
2803,Credit Card,3.1,Fall,8715
2804,Bank Transfer,3.3,Winter,12861
2805,Bank Transfer,2.8,Spring,16617
2806,Cash,4.3,Fall,20591
2807,Credit Card,2.7,Spring,6765
2808,Debit Card,4.4,Spring,13725
2809,PayPal,3.9,Spring,4942
2810,Debit Card,3.0,Summer,19238
2811,Debit Card,4.0,Summer,10506
2812,Credit Card,3.7,Fall,1533
2813,Credit Card,3.8,Fall,16176
2814,Debit Card,3.3,Summer,22018
2815,Bank Transfer,3.6,Winter,22791
2816,Venmo,3.9,Fall,20003
2817,Venmo,3.5,Spring,23582
2818,Venmo,3.4,Winter,17605
2819,Debit Card,4.7,Fall,20071
2820,Cash,3.0,Spring,5497
2821,Cash,3.9,Summer,16921
2822,Venmo,4.5,Summer,5043
2823,PayPal,4.1,Fall,14218
2824,Debit Card,4.5,Summer,7018
2825,Debit Card,4.0,Fall,6530
2826,Bank Transfer,4.3,Winter,11762
2827,Venmo,3.6,Fall,4322
2828,Bank Transfer,3.1,Fall,15985
2829,PayPal,2.6,Fall,20425
2830,Cash,3.4,Fall,23251
2831,Venmo,2.9,Spring,24785
2832,Credit Card,5.0,Winter,4052
2833,PayPal,4.6,Summer,3146
2834,Cash,3.3,Fall,17817
2835,Credit Card,2.9,Fall,13713
2836,Venmo,4.9,Winter,12620
2837,Cash,5.0,Winter,14562
2838,PayPal,4.5,Summer,8460
2839,Bank Transfer,3.7,Fall,11191
2840,Bank Transfer,2.8,Summer,7415
2841,Cash,3.5,Spring,14146
2842,Cash,3.0,Winter,16684
2843,Debit Card,4.3,Fall,3892
2844,Venmo,3.6,Summer,20692
2845,Venmo,4.4,Summer,17046
2846,Debit Card,4.1,Summer,13786
2847,PayPal,2.8,Fall,5093
2848,PayPal,2.8,Winter,16354
2849,Bank Transfer,4.9,Fall,3116
2850,PayPal,4.1,Spring,13392
2851,Debit Card,3.0,Spring,22114
2852,Debit Card,3.0,Summer,20332
2853,Venmo,3.0,Spring,10032
2854,PayPal,3.2,Winter,17183
2855,Venmo,2.7,Fall,3685
2856,PayPal,3.8,Winter,22339
2857,Credit Card,3.5,Winter,12990
2858,Debit Card,3.8,Spring,5285
2859,Bank Transfer,3.8,Summer,7050
2860,Bank Transfer,3.4,Fall,13364
2861,Bank Transfer,2.9,Spring,13792
2862,Credit Card,3.4,Fall,5706
2863,Bank Transfer,4.7,Summer,15680
2864,Venmo,3.9,Fall,8508
2865,Venmo,3.6,Fall,13520
2866,Cash,3.7,Fall,1242
2867,Cash,3.1,Summer,20877
2868,Cash,4.9,Summer,8544
2869,PayPal,2.6,Winter,12274
2870,Bank Transfer,4.2,Summer,16243
2871,Debit Card,4.8,Winter,1827
2872,Venmo,2.7,Summer,1453
2873,Cash,2.6,Fall,5777
2874,Bank Transfer,2.6,Spring,7689
2875,Debit Card,3.1,Summer,17289
2876,Debit Card,2.6,Fall,22492
2877,Bank Transfer,3.4,Spring,17496
2878,Venmo,3.6,Summer,23593
2879,Bank Transfer,4.3,Summer,9293
2880,Venmo,4.9,Winter,8811
2881,PayPal,4.8,Winter,11866
2882,Bank Transfer,4.2,Winter,2055
2883,Credit Card,2.6,Winter,672
2884,PayPal,3.2,Spring,22582
2885,Credit Card,3.4,Summer,19244
2886,Credit Card,3.5,Summer,6711
2887,PayPal,4.2,Spring,6370
2888,Cash,2.8,Winter,260
2889,Debit Card,5.0,Spring,12901
2890,Venmo,3.3,Fall,23450
2891,Credit Card,3.7,Winter,24501
2892,PayPal,2.5,Winter,2659
2893,Credit Card,3.2,Spring,7741
2894,Debit Card,3.1,Spring,862
2895,Venmo,3.5,Spring,21490
2896,Bank Transfer,4.6,Summer,3647
2897,Venmo,3.3,Summer,20946
2898,Cash,2.5,Fall,4541
2899,Credit Card,4.6,Summer,5924
2900,Bank Transfer,4.2,Spring,5897
2901,Cash,4.0,Winter,24045
