customer_id,age,gender,location,horoscope,blood,catdog
1877,54,Male,alava,Aries,O,dog
1878,69,Male,cordoba,Cancer,B,dog
1879,34,Male,albacete,Virgo,AB,dog
1880,56,Male,madrid,Scorpio,AB,none
1881,34,Male,ciudad_real,Gemini,O,cat
1882,58,Male,caceres,Virgo,O,none
1883,44,Male,huesca,Virgo,O,cat
1884,25,Male,alicante,Capricorn,AB,cat
1885,27,Male,las_palmas,Gemini,B,cat
1886,26,Male,teruel,Pisces,AB,cat
1887,18,Male,toledo,Capricorn,AB,none
1888,64,Male,cantabria,Scorpio,B,cat
1889,62,Male,malaga,Capricorn,B,cat
1890,59,Male,huesca,Scorpio,O,none
1891,36,Male,cuenca,Leo,O,cat
1892,69,Male,santa_cruz_de_tenerife,Aries,A,none
1893,39,Male,avila,Scorpio,AB,none
1894,28,Male,ciudad_real,Aries,B,dog
1895,42,Male,asturias,Scorpio,O,dog
1896,31,Male,santa_cruz_de_tenerife,Aries,AB,dog
1897,57,Male,pontevedra,Cancer,AB,dog
1898,53,Male,barcelona,Aquarius,O,cat
1899,59,Male,la_coruna,Pisces,B,cat
1900,32,Male,murcia,Virgo,O,cat
1901,65,Male,la_coruna,Cancer,O,none
1902,56,Male,granada,Aquarius,B,dog
1903,31,Male,alicante,Cancer,O,dog
1904,59,Male,santa_cruz_de_tenerife,Taurus,AB,cat
1905,22,Male,la_coruna,Virgo,A,none
1906,47,Male,caceres,Leo,B,cat
1907,23,Male,cuenca,Aquarius,A,none
1908,69,Male,caceres,Scorpio,B,dog
1909,18,Male,alava,Aquarius,A,dog
1910,50,Male,gipuzkoa,Virgo,AB,dog
1911,29,Male,toledo,Capricorn,B,none
1912,65,Male,cantabria,Leo,B,none
1913,29,Male,orense,Aquarius,O,none
1914,49,Male,huesca,Capricorn,O,none
1915,28,Male,orense,Taurus,AB,cat
1916,51,Male,palencia,Gemini,AB,cat
1917,26,Male,santa_cruz_de_tenerife,Capricorn,B,none
1918,38,Male,toledo,Cancer,O,dog
1919,35,Male,teruel,Gemini,AB,dog
1920,34,Male,granada,Sagittarius,AB,dog
1921,51,Male,alicante,Leo,B,cat
1922,47,Male,alicante,Libra,AB,cat
1923,18,Male,valladolid,Capricorn,A,cat
1924,64,Male,santa_cruz_de_tenerife,Gemini,B,dog
1925,30,Male,toledo,Aquarius,AB,cat
1926,59,Male,huesca,Aquarius,B,none
1927,66,Male,la_rioja,Cancer,AB,dog
1928,40,Male,navarra,Cancer,A,cat
1929,25,Male,ciudad_real,Leo,A,none
1930,59,Male,valladolid,Sagittarius,A,none
1931,66,Male,alava,Capricorn,A,cat
1932,54,Male,la_coruna,Aquarius,B,none
1933,42,Male,granada,Aquarius,B,dog
1934,48,Male,alava,Aquarius,A,none
1935,34,Male,ciudad_real,Leo,AB,cat
1936,19,Male,madrid,Libra,A,cat
1937,70,Male,burgos,Aquarius,O,cat
1938,43,Male,albacete,Gemini,A,none
1939,46,Male,cadiz,Cancer,B,cat
1940,66,Male,gipuzkoa,Taurus,AB,cat
1941,50,Male,caceres,Taurus,B,none
1942,55,Male,zamora,Capricorn,A,dog
1943,63,Male,toledo,Capricorn,B,cat
1944,32,Male,palencia,Virgo,AB,cat
1945,30,Male,castellon,Aquarius,B,dog
1946,35,Male,palencia,Libra,B,cat
1947,59,Male,baleares,Leo,B,dog
1948,59,Male,asturias,Pisces,B,cat
1949,54,Male,barcelona,Pisces,AB,cat
1950,63,Male,alicante,Virgo,AB,none
1951,43,Male,valladolid,Aries,B,none
1952,33,Male,alicante,Gemini,B,dog
1953,57,Male,granada,Capricorn,O,dog
1954,25,Male,almeria,Taurus,AB,dog
1955,26,Male,orense,Aries,B,none
1956,50,Male,valladolid,Scorpio,O,dog
1957,70,Male,almeria,Aries,O,cat
1958,68,Male,castellon,Libra,B,cat
1959,39,Male,avila,Aquarius,AB,dog
1960,46,Male,jaen,Pisces,A,dog
1961,57,Male,castellon,Taurus,B,cat
1962,47,Male,las_palmas,Aries,B,none
1963,40,Male,la_coruna,Sagittarius,A,cat
1964,52,Male,guadalajara,Capricorn,A,none
1965,40,Male,alicante,Taurus,A,cat
1966,67,Male,ciudad_real,Aries,B,none
1967,67,Male,orense,Capricorn,A,none
1968,37,Male,bizkaia,Aries,B,dog
1969,67,Male,valladolid,Capricorn,B,none
1970,64,Male,baleares,Virgo,AB,dog
1971,28,Male,cadiz,Virgo,AB,cat
1972,54,Male,lugo,Scorpio,O,dog
1973,54,Male,la_coruna,Pisces,B,cat
1974,24,Male,lleida,Aquarius,O,none
1975,27,Male,almeria,Aquarius,A,cat
1976,53,Male,caceres,Cancer,O,dog
1977,32,Male,gerona,Capricorn,A,cat
1978,24,Male,lugo,Sagittarius,B,dog
1979,45,Male,sevilla,Gemini,A,none
1980,49,Male,valladolid,Gemini,A,none
1981,51,Male,malaga,Virgo,O,none
1982,69,Male,zamora,Leo,AB,none
1983,41,Male,gipuzkoa,Leo,O,dog
1984,59,Male,valencia,Virgo,O,dog
1985,26,Male,valladolid,Taurus,A,cat
1986,23,Male,zaragoza,Sagittarius,A,none
1987,62,Male,ciudad_real,Cancer,AB,cat
1988,69,Male,cadiz,Gemini,AB,none
1989,46,Male,jaen,Virgo,A,dog
1990,35,Male,jaen,Aquarius,O,cat
1991,32,Male,bizkaia,Leo,A,cat
1992,46,Male,gipuzkoa,Libra,A,cat
1993,33,Male,soria,Taurus,A,cat
1994,32,Male,madrid,Sagittarius,A,none
1995,33,Male,alicante,Scorpio,O,cat
1996,67,Male,granada,Libra,AB,none
1997,67,Male,soria,Sagittarius,O,none
1998,42,Male,lugo,Gemini,B,none
1999,20,Male,toledo,Capricorn,O,none
2000,39,Male,sevilla,Capricorn,AB,dog
2001,26,Male,cadiz,Scorpio,O,none
2002,51,Male,murcia,Gemini,O,dog
2003,31,Male,caceres,Cancer,B,cat
2004,68,Male,gipuzkoa,Pisces,A,cat
2005,44,Male,santa_cruz_de_tenerife,Capricorn,O,cat
2006,18,Male,granada,Aries,O,dog
2007,58,Male,cadiz,Pisces,O,cat
2008,26,Male,valencia,Scorpio,O,dog
2009,57,Male,granada,Pisces,O,dog
2010,37,Male,salamanca,Aquarius,O,dog
2011,24,Male,huesca,Sagittarius,O,dog
2012,57,Male,las_palmas,Leo,B,none
2013,48,Male,asturias,Sagittarius,A,cat
2014,39,Male,albacete,Aquarius,AB,dog
2015,51,Male,baleares,Scorpio,AB,cat
2016,57,Male,albacete,Libra,A,cat
2017,53,Male,cordoba,Taurus,AB,cat
2018,70,Male,guadalajara,Pisces,B,cat
2019,60,Male,murcia,Aries,B,none
2020,31,Male,barcelona,Sagittarius,A,none
2021,41,Male,soria,Virgo,AB,dog
2022,62,Male,zaragoza,Aries,AB,none
2023,59,Male,leon,Scorpio,AB,dog
2024,46,Male,albacete,Gemini,B,cat
2025,62,Male,las_palmas,Taurus,AB,none
2026,42,Male,caceres,Gemini,AB,none
2027,37,Male,bizkaia,Libra,A,none
2028,50,Male,castellon,Scorpio,AB,dog
2029,29,Male,avila,Taurus,O,dog
2030,25,Male,granada,Pisces,A,cat
2031,66,Male,alava,Virgo,AB,dog
2032,21,Male,alicante,Scorpio,A,dog
2033,46,Male,teruel,Leo,O,none
2034,57,Male,huesca,Cancer,AB,cat
2035,61,Male,huesca,Virgo,B,none
2036,53,Male,zamora,Virgo,AB,none
2037,37,Male,las_palmas,Scorpio,B,none
2038,39,Male,jaen,Taurus,O,dog
2039,53,Male,soria,Aquarius,B,dog
2040,35,Male,caceres,Cancer,B,cat
2041,69,Male,lleida,Leo,B,cat
2042,66,Male,cuenca,Libra,AB,dog
2043,19,Male,bizkaia,Aquarius,B,cat
2044,47,Male,avila,Virgo,O,cat
2045,49,Male,cordoba,Capricorn,B,cat
2046,31,Male,alava,Capricorn,A,dog
2047,39,Male,soria,Leo,O,dog
2048,58,Male,tarragona,Sagittarius,B,none
2049,45,Male,palencia,Sagittarius,A,cat
2050,68,Male,segovia,Leo,A,none
2051,35,Male,ciudad_real,Capricorn,B,dog
2052,65,Male,burgos,Pisces,O,dog
2053,45,Male,guadalajara,Scorpio,O,dog
2054,19,Male,ciudad_real,Gemini,B,cat
2055,65,Male,soria,Capricorn,AB,none
2056,28,Male,bizkaia,Aries,A,none
2057,55,Male,cadiz,Scorpio,A,dog
2058,66,Male,cuenca,Pisces,A,none
2059,29,Male,orense,Sagittarius,A,dog
2060,56,Male,badajoz,Virgo,AB,dog
2061,21,Male,valencia,Pisces,AB,cat
2062,32,Male,lleida,Virgo,AB,none
2063,54,Male,cordoba,Pisces,AB,none
2064,61,Male,segovia,Taurus,B,none
2065,31,Male,cantabria,Virgo,AB,cat
2066,27,Male,salamanca,Aries,AB,dog
2067,64,Male,valladolid,Aries,A,none
2068,60,Male,navarra,Aquarius,O,cat
2069,70,Male,teruel,Capricorn,AB,cat
2070,36,Male,zaragoza,Capricorn,A,dog
2071,56,Male,alicante,Capricorn,B,none
2072,69,Male,huelva,Libra,A,dog
2073,39,Male,valladolid,Gemini,O,cat
2074,38,Male,cuenca,Pisces,O,none
2075,36,Male,palencia,Libra,A,cat
2076,46,Male,cuenca,Cancer,AB,none
2077,59,Male,gipuzkoa,Sagittarius,AB,dog
2078,64,Male,malaga,Capricorn,B,dog
2079,49,Male,toledo,Pisces,A,none
2080,32,Male,pontevedra,Aquarius,A,none
2081,29,Male,zaragoza,Scorpio,A,dog
2082,24,Male,burgos,Scorpio,AB,cat
2083,41,Male,baleares,Leo,O,none
2084,41,Male,gipuzkoa,Virgo,AB,none
2085,32,Male,lugo,Aries,AB,dog
2086,69,Male,badajoz,Pisces,B,dog
2087,65,Male,leon,Taurus,AB,none
2088,54,Male,lleida,Libra,B,dog
2089,39,Male,santa_cruz_de_tenerife,Leo,B,dog
2090,37,Male,las_palmas,Scorpio,O,dog
2091,51,Male,palencia,Virgo,O,dog
2092,26,Male,malaga,Gemini,O,cat
2093,42,Male,albacete,Aquarius,A,cat
2094,21,Male,huelva,Scorpio,B,none
2095,53,Male,albacete,Aquarius,A,dog
2096,36,Male,segovia,Aquarius,B,cat
2097,21,Male,badajoz,Cancer,A,dog
2098,33,Male,alava,Libra,A,dog
2099,49,Male,la_coruna,Aries,B,dog
2100,31,Male,granada,Capricorn,A,dog
2101,68,Male,navarra,Sagittarius,B,dog
2102,49,Male,valencia,Aries,O,none
2103,23,Male,cantabria,Pisces,O,cat
2104,30,Male,leon,Sagittarius,B,dog
2105,53,Male,la_coruna,Gemini,B,dog
2106,65,Male,teruel,Cancer,O,none
2107,60,Male,orense,Capricorn,A,dog
2108,46,Male,sevilla,Libra,O,dog
2109,54,Male,asturias,Aquarius,B,cat
2110,59,Male,huelva,Virgo,B,none
2111,52,Male,albacete,Scorpio,AB,none
2112,41,Male,las_palmas,Cancer,AB,none
2113,43,Male,albacete,Pisces,O,dog
2114,63,Male,la_coruna,Aries,AB,cat
2115,37,Male,valladolid,Aquarius,B,dog
2116,44,Male,las_palmas,Pisces,AB,dog
2117,67,Male,valencia,Leo,AB,cat
2118,27,Male,alicante,Libra,AB,cat
2119,60,Male,badajoz,Pisces,AB,dog
2120,58,Male,leon,Gemini,AB,none
2121,53,Male,las_palmas,Aries,AB,dog
2122,43,Male,jaen,Pisces,O,none
2123,32,Male,bizkaia,Leo,B,cat
2124,54,Male,la_rioja,Taurus,A,cat
2125,47,Male,zaragoza,Capricorn,O,none
2126,57,Male,malaga,Pisces,O,none
2127,63,Male,la_coruna,Libra,AB,dog
2128,70,Male,segovia,Pisces,O,none
2129,62,Male,cantabria,Capricorn,B,cat
2130,40,Male,salamanca,Aries,B,dog
2131,25,Male,toledo,Aries,A,none
2132,19,Male,la_coruna,Virgo,B,none
2133,25,Male,bizkaia,Virgo,O,dog
2134,21,Male,sevilla,Cancer,AB,none
2135,55,Male,malaga,Gemini,B,dog
2136,34,Male,caceres,Leo,B,dog
2137,47,Male,badajoz,Scorpio,AB,dog
2138,27,Male,salamanca,Pisces,O,dog
2139,67,Male,cadiz,Taurus,AB,cat
2140,40,Male,leon,Taurus,AB,cat
2141,53,Male,gerona,Virgo,A,cat
2142,24,Male,granada,Capricorn,AB,none
2143,47,Male,guadalajara,Pisces,AB,none
2144,53,Male,la_coruna,Pisces,A,none
2145,47,Male,avila,Gemini,A,none
2146,38,Male,toledo,Virgo,O,cat
2147,48,Male,cadiz,Aries,A,cat
2148,47,Male,lleida,Libra,B,none
2149,19,Male,las_palmas,Capricorn,A,cat
2150,38,Male,cordoba,Leo,B,none
2151,57,Male,teruel,Gemini,AB,dog
2152,70,Male,albacete,Virgo,O,dog
2153,38,Male,alicante,Gemini,A,dog
2154,35,Male,salamanca,Scorpio,O,dog
2155,46,Male,la_coruna,Scorpio,O,none
2156,32,Male,valencia,Libra,A,none
2157,38,Male,sevilla,Pisces,AB,dog
2158,41,Male,cuenca,Taurus,O,none
2159,19,Male,guadalajara,Aries,AB,dog
2160,18,Male,tarragona,Scorpio,A,none
2161,45,Male,las_palmas,Aries,B,dog
2162,23,Male,barcelona,Sagittarius,B,none
2163,60,Male,lleida,Sagittarius,O,dog
2164,52,Male,orense,Gemini,A,none
2165,42,Male,leon,Aries,A,dog
2166,29,Male,cantabria,Taurus,AB,dog
2167,31,Male,cuenca,Leo,A,none
2168,30,Male,bizkaia,Aries,O,dog
2169,23,Male,palencia,Sagittarius,O,none
2170,31,Male,zaragoza,Gemini,AB,cat
2171,40,Male,cordoba,Libra,O,cat
2172,39,Male,segovia,Aquarius,B,cat
2173,28,Male,castellon,Virgo,A,cat
2174,23,Male,toledo,Leo,AB,none
2175,42,Male,barcelona,Capricorn,A,dog
2176,68,Male,teruel,Virgo,B,dog
2177,24,Male,toledo,Taurus,B,none
2178,24,Male,la_coruna,Leo,AB,none
2179,21,Male,barcelona,Aries,B,none
2180,49,Male,granada,Aries,A,none
2181,41,Male,cuenca,Aries,B,dog
2182,22,Male,ciudad_real,Sagittarius,A,dog
2183,42,Male,murcia,Scorpio,AB,dog
2184,30,Male,bizkaia,Pisces,O,none
2185,38,Male,almeria,Gemini,O,cat
2186,40,Male,valladolid,Cancer,O,dog
2187,55,Male,teruel,Cancer,AB,cat
2188,37,Male,las_palmas,Capricorn,O,cat
2189,41,Male,burgos,Sagittarius,B,cat
2190,38,Male,cuenca,Libra,O,cat
2191,42,Male,cadiz,Pisces,O,cat
2192,26,Male,gerona,Pisces,O,none
2193,41,Male,murcia,Gemini,O,none
2194,27,Male,la_coruna,Cancer,A,cat
2195,61,Male,gipuzkoa,Leo,A,cat
2196,58,Male,valladolid,Capricorn,AB,none
2197,25,Male,granada,Capricorn,A,dog
2198,33,Male,huesca,Scorpio,AB,dog
2199,57,Male,albacete,Capricorn,A,dog
2200,39,Male,salamanca,Pisces,AB,cat
2201,60,Male,malaga,Capricorn,B,cat
2202,39,Male,santa_cruz_de_tenerife,Cancer,O,cat
2203,42,Male,badajoz,Cancer,AB,none
2204,53,Male,zaragoza,Leo,B,dog
2205,20,Male,cantabria,Pisces,B,none
2206,46,Male,salamanca,Leo,A,dog
2207,46,Male,la_rioja,Pisces,AB,dog
2208,69,Male,teruel,Cancer,O,dog
2209,28,Male,la_coruna,Cancer,AB,cat
2210,42,Male,alava,Scorpio,O,cat
2211,30,Male,caceres,Taurus,AB,none
2212,50,Male,toledo,Cancer,A,cat
2213,59,Male,lugo,Aries,O,none
2214,54,Male,badajoz,Virgo,B,cat
2215,50,Male,castellon,Virgo,O,cat
2216,25,Male,cuenca,Capricorn,A,dog
2217,41,Male,segovia,Virgo,B,cat
2218,35,Male,cantabria,Scorpio,AB,none
2219,67,Male,teruel,Aquarius,O,none
2220,33,Male,almeria,Aquarius,A,cat
2221,19,Male,murcia,Pisces,AB,none
2222,25,Male,baleares,Leo,O,dog
2223,32,Male,avila,Virgo,O,cat
2224,30,Male,lugo,Taurus,A,cat
2225,18,Male,madrid,Pisces,A,none
2226,38,Male,almeria,Taurus,B,dog
2227,22,Male,cantabria,Leo,O,dog
2228,40,Male,badajoz,Aries,O,dog
2229,54,Male,cadiz,Capricorn,A,none
2230,70,Male,valencia,Scorpio,AB,none
2231,52,Male,jaen,Libra,B,dog
2232,34,Male,segovia,Capricorn,O,cat
2233,65,Male,palencia,Leo,AB,none
2234,38,Male,jaen,Pisces,O,cat
2235,35,Male,ciudad_real,Capricorn,A,none
2236,40,Male,zamora,Leo,A,cat
2237,23,Male,orense,Virgo,A,dog
2238,45,Male,gerona,Libra,AB,cat
2239,40,Male,orense,Cancer,A,cat
2240,42,Male,asturias,Pisces,O,cat
2241,57,Male,baleares,Scorpio,B,cat
2242,18,Male,orense,Aquarius,O,cat
2243,18,Male,cadiz,Libra,A,none
2244,56,Male,guadalajara,Aquarius,A,cat
2245,35,Male,granada,Taurus,O,dog
2246,49,Male,jaen,Capricorn,A,cat
2247,49,Male,la_rioja,Scorpio,AB,dog
2248,34,Male,toledo,Gemini,A,none
2249,63,Male,zaragoza,Capricorn,AB,none
2250,42,Male,tarragona,Virgo,AB,dog
2251,41,Male,la_coruna,Capricorn,AB,dog
2252,26,Male,toledo,Virgo,AB,cat
2253,48,Male,cuenca,Taurus,O,cat
2254,62,Male,la_coruna,Leo,A,dog
2255,24,Male,navarra,Cancer,AB,cat
2256,48,Male,cadiz,Virgo,O,dog
2257,31,Male,madrid,Cancer,A,cat
2258,41,Male,cordoba,Cancer,O,dog
2259,24,Male,leon,Virgo,O,cat
2260,60,Male,toledo,Pisces,AB,cat
2261,38,Male,pontevedra,Leo,O,dog
2262,58,Male,huelva,Gemini,O,cat
2263,53,Male,teruel,Virgo,B,cat
2264,44,Male,huesca,Gemini,A,cat
2265,51,Male,cuenca,Taurus,B,none
2266,36,Male,albacete,Sagittarius,O,none
2267,20,Male,palencia,Sagittarius,O,cat
2268,32,Male,zaragoza,Capricorn,AB,dog
2269,66,Male,leon,Aries,AB,cat
2270,49,Male,leon,Gemini,A,dog
2271,27,Male,avila,Libra,AB,cat
2272,29,Male,asturias,Aries,A,dog
2273,29,Male,albacete,Gemini,B,cat
2274,55,Male,cantabria,Virgo,B,dog
2275,57,Male,lleida,Virgo,AB,dog
2276,29,Male,salamanca,Scorpio,AB,cat
2277,31,Male,las_palmas,Aries,B,dog
2278,25,Male,la_coruna,Sagittarius,O,none
2279,61,Male,salamanca,Aquarius,A,cat
2280,53,Male,lleida,Capricorn,O,cat
2281,22,Male,burgos,Libra,A,cat
2282,28,Male,valencia,Sagittarius,B,dog
2283,18,Male,madrid,Virgo,A,cat
2284,44,Male,palencia,Cancer,O,cat
2285,32,Male,toledo,Aquarius,O,cat
2286,34,Male,avila,Gemini,B,none
2287,67,Male,las_palmas,Aquarius,B,dog
2288,66,Male,leon,Leo,AB,dog
2289,28,Male,zamora,Capricorn,B,cat
2290,70,Male,gipuzkoa,Capricorn,O,none
2291,37,Male,madrid,Cancer,A,dog
2292,28,Male,badajoz,Pisces,B,cat
2293,43,Male,baleares,Virgo,AB,cat
2294,37,Male,la_coruna,Virgo,AB,cat
2295,54,Male,lleida,Cancer,B,dog
2296,50,Male,gerona,Capricorn,O,cat
2297,46,Male,santa_cruz_de_tenerife,Gemini,B,cat
2298,60,Male,huesca,Pisces,B,cat
2299,40,Male,toledo,Taurus,O,cat
2300,64,Male,guadalajara,Aries,B,none
2301,18,Male,castellon,Capricorn,AB,none
2302,37,Male,granada,Leo,O,none
2303,36,Male,murcia,Capricorn,B,cat
2304,51,Male,caceres,Cancer,AB,none
2305,26,Male,avila,Pisces,O,none
2306,68,Male,caceres,Leo,A,none
2307,27,Male,la_coruna,Libra,A,dog
2308,28,Male,santa_cruz_de_tenerife,Virgo,A,dog
2309,49,Male,cadiz,Virgo,A,none
2310,70,Male,toledo,Scorpio,B,none
2311,30,Male,castellon,Scorpio,A,none
2312,27,Male,caceres,Sagittarius,AB,none
2313,19,Male,baleares,Libra,AB,dog
2314,64,Male,caceres,Libra,B,none
2315,42,Male,cuenca,Taurus,O,none
2316,69,Male,albacete,Leo,O,none
2317,28,Male,orense,Sagittarius,AB,dog
2318,47,Male,burgos,Aries,B,dog
2319,69,Male,alicante,Libra,B,dog
2320,56,Male,cadiz,Aquarius,A,none
2321,28,Male,alicante,Libra,O,cat
2322,50,Male,guadalajara,Taurus,AB,dog
2323,39,Male,burgos,Cancer,O,cat
2324,35,Male,barcelona,Aries,A,cat
2325,59,Male,huesca,Libra,A,dog
2326,44,Male,tarragona,Taurus,AB,cat
2327,66,Male,cordoba,Cancer,O,none
2328,20,Male,almeria,Leo,B,none
2329,45,Male,huesca,Aries,A,none
2330,49,Male,cadiz,Cancer,A,none
2331,60,Male,guadalajara,Aries,AB,cat
2332,61,Male,asturias,Taurus,B,cat
2333,36,Male,orense,Cancer,O,cat
2334,33,Male,toledo,Gemini,B,dog
2335,49,Male,teruel,Virgo,B,dog
2336,31,Male,malaga,Scorpio,B,dog
2337,19,Male,zamora,Capricorn,AB,none
2338,39,Male,albacete,Libra,AB,none
2339,66,Male,badajoz,Scorpio,A,none
2340,25,Male,toledo,Aries,O,dog
2341,63,Male,burgos,Pisces,A,dog
2342,56,Male,lleida,Gemini,A,none
2343,20,Male,zaragoza,Sagittarius,A,cat
2344,58,Male,bizkaia,Virgo,O,dog
2345,34,Male,zaragoza,Capricorn,O,dog
2346,28,Male,granada,Aquarius,A,dog
2347,22,Male,guadalajara,Aquarius,O,dog
2348,37,Male,castellon,Cancer,AB,cat
2349,54,Male,valencia,Gemini,B,none
2350,65,Male,alicante,Virgo,AB,none
2351,57,Male,huelva,Scorpio,AB,dog
2352,38,Male,guadalajara,Scorpio,A,dog
2353,70,Male,la_coruna,Sagittarius,AB,cat
2354,56,Male,alava,Scorpio,B,cat
2355,56,Male,cadiz,Cancer,B,none
2356,22,Male,madrid,Gemini,B,none
2357,57,Male,valencia,Aries,B,cat
2358,53,Male,lleida,Taurus,A,dog
2359,53,Male,segovia,Pisces,B,none
2360,19,Male,zaragoza,Gemini,O,none
2361,49,Male,cuenca,Capricorn,AB,none
2362,44,Male,bizkaia,Aquarius,AB,dog
2363,27,Male,pontevedra,Gemini,B,dog
2364,60,Male,zaragoza,Taurus,O,none
2365,62,Male,caceres,Gemini,AB,cat
2366,52,Male,toledo,Aquarius,O,none
2367,30,Male,orense,Taurus,A,cat
2368,66,Male,castellon,Aquarius,AB,dog
2369,29,Male,gipuzkoa,Gemini,B,cat
2370,24,Male,baleares,Libra,A,cat
2371,51,Male,orense,Aquarius,B,cat
2372,67,Male,orense,Leo,B,cat
2373,50,Male,madrid,Cancer,A,dog
2374,37,Male,gerona,Taurus,AB,cat
2375,69,Male,zaragoza,Sagittarius,AB,dog
2376,60,Male,teruel,Capricorn,A,none
2377,21,Male,bizkaia,Gemini,AB,cat
2378,44,Male,baleares,Gemini,O,dog
2379,26,Male,cantabria,Libra,A,dog
2380,40,Male,alicante,Pisces,A,dog
2381,41,Male,valencia,Taurus,O,cat
2382,62,Male,lugo,Virgo,O,dog
2383,39,Male,avila,Leo,A,cat
2384,53,Male,leon,Capricorn,O,none
2385,24,Male,gerona,Pisces,O,dog
2386,41,Male,la_coruna,Virgo,A,dog
2387,19,Male,alava,Virgo,B,dog
2388,36,Male,sevilla,Gemini,AB,dog
2389,21,Male,cantabria,Virgo,AB,dog
2390,25,Male,orense,Scorpio,B,cat
2391,65,Male,cadiz,Sagittarius,A,cat
2392,42,Male,santa_cruz_de_tenerife,Gemini,B,cat
2393,40,Male,castellon,Taurus,A,dog
2394,58,Male,pontevedra,Virgo,A,dog
2395,40,Male,sevilla,Pisces,A,cat
2396,62,Male,albacete,Cancer,O,none
2397,38,Male,lugo,Leo,AB,cat
2398,37,Male,sevilla,Sagittarius,A,cat
2399,65,Male,baleares,Libra,B,none
2400,55,Male,zamora,Taurus,O,dog
2401,43,Male,teruel,Taurus,B,none
2402,43,Male,barcelona,Cancer,O,dog
2403,45,Male,gerona,Pisces,O,none
2404,64,Male,orense,Aquarius,O,dog
2405,28,Male,albacete,Capricorn,AB,dog
2406,69,Male,zaragoza,Leo,AB,dog
2407,54,Male,toledo,Libra,B,cat
2408,52,Male,toledo,Scorpio,A,dog
2409,23,Male,valencia,Capricorn,AB,cat
2410,26,Male,toledo,Aries,B,cat
2411,48,Male,salamanca,Cancer,AB,dog
2412,49,Male,caceres,Pisces,B,cat
2413,53,Male,badajoz,Taurus,AB,dog
2414,69,Male,tarragona,Cancer,A,dog
2415,26,Male,caceres,Gemini,A,cat
2416,21,Male,salamanca,Capricorn,O,cat
2417,59,Male,santa_cruz_de_tenerife,Virgo,B,cat
2418,21,Male,cadiz,Leo,AB,dog
2419,22,Male,baleares,Sagittarius,O,none
2420,26,Male,asturias,Aquarius,AB,dog
2421,41,Male,barcelona,Gemini,B,cat
2422,37,Male,las_palmas,Scorpio,B,cat
2423,30,Male,badajoz,Aries,AB,cat
2424,49,Male,castellon,Aquarius,A,none
2425,49,Male,cantabria,Virgo,O,dog
2426,58,Male,salamanca,Leo,A,dog
2427,70,Male,pontevedra,Scorpio,AB,none
2428,27,Male,murcia,Gemini,O,cat
2429,65,Male,cuenca,Libra,B,cat
2430,57,Male,toledo,Cancer,O,cat
2431,20,Male,zaragoza,Capricorn,AB,cat
2432,34,Male,caceres,Leo,AB,none
2433,59,Male,cantabria,Sagittarius,AB,cat
2434,54,Male,teruel,Gemini,B,dog
2435,36,Male,toledo,Aquarius,O,cat
2436,21,Male,orense,Gemini,O,none
2437,52,Male,zaragoza,Gemini,O,none
2438,43,Male,palencia,Leo,A,none
2439,32,Male,navarra,Libra,B,none
2440,55,Male,albacete,Libra,A,dog
2441,31,Male,toledo,Virgo,B,none
2442,45,Male,pontevedra,Taurus,B,cat
2443,53,Male,granada,Leo,B,none
2444,24,Male,albacete,Capricorn,O,cat
2445,47,Male,zaragoza,Taurus,B,dog
2446,63,Male,la_coruna,Libra,B,dog
2447,38,Male,segovia,Aquarius,A,dog
2448,59,Male,orense,Capricorn,B,cat
2449,54,Male,toledo,Capricorn,O,cat
2450,26,Male,caceres,Leo,AB,none
2451,68,Male,navarra,Pisces,AB,none
2452,41,Male,las_palmas,Pisces,O,none
2453,68,Male,lugo,Libra,B,cat
2454,21,Male,las_palmas,Sagittarius,O,none
2455,32,Male,pontevedra,Scorpio,A,none
2456,20,Male,badajoz,Virgo,AB,cat
2457,59,Male,granada,Taurus,B,cat
2458,53,Male,valencia,Scorpio,O,dog
2459,66,Male,guadalajara,Aries,AB,dog
2460,47,Male,zaragoza,Taurus,A,cat
2461,58,Male,gipuzkoa,Aquarius,B,dog
2462,28,Male,la_coruna,Capricorn,O,cat
2463,68,Male,caceres,Aries,AB,cat
2464,60,Male,alicante,Scorpio,B,none
2465,47,Male,lleida,Libra,O,none
2466,18,Male,burgos,Aries,A,none
2467,32,Male,caceres,Virgo,AB,cat
2468,27,Male,alava,Leo,B,cat
2469,65,Male,segovia,Pisces,AB,dog
2470,68,Male,las_palmas,Leo,O,cat
2471,55,Male,las_palmas,Sagittarius,O,dog
2472,30,Male,burgos,Cancer,B,cat
2473,24,Male,alicante,Libra,B,none
2474,57,Male,badajoz,Leo,AB,dog
2475,23,Male,baleares,Gemini,O,cat
2476,69,Male,alava,Aquarius,B,dog
2477,60,Male,santa_cruz_de_tenerife,Taurus,B,none
2478,25,Male,alicante,Leo,O,cat
2479,18,Male,barcelona,Leo,A,none
2480,37,Male,cuenca,Leo,AB,cat
2481,61,Male,malaga,Cancer,O,cat
2482,41,Male,cuenca,Scorpio,O,cat
2483,69,Male,toledo,Taurus,B,none
2484,32,Male,baleares,Pisces,A,dog
2485,60,Male,santa_cruz_de_tenerife,Scorpio,A,dog
2486,43,Male,granada,Gemini,O,dog
2487,61,Male,castellon,Virgo,AB,none
